DATE,PRCP,SNWD,SNOW,TMAX,TMIN
19280714,0.02,0,0,76,63
19280715,0,0,0,76,62
19280716,0,0,0,83,65
19280717,0,0,0,87,64
19280718,0,0,0,85,66
19280719,0.61,0,0,76,66
19280720,1.27,0,0,70,61
19280721,0,0,0,78,60
19280722,1.23,0,0,76,66
19280723,0,0,0,81,65
19280724,0,0,0,80,64
19280725,0,0,0,84,64
19280726,0,0,0,76,61
19280727,0.05,0,0,79,65
19280728,0,0,0,75,59
19280729,0,0,0,74,55
19280730,0,0,0,74,56
19280731,0,0,0,84,54
19280801,0.02,0,0,83,66
19280802,1.19,0,0,89,67
19280803,0.09,0,0,91,74
19280804,0,0,0,91,74
19280805,0.06,0,0,82,67
19280806,0.07,0,0,69,65
19280807,0.02,0,0,80,66
19280808,0,0,0,89,66
19280809,0,0,0,84,65
19280810,0,0,0,85,67
19280811,0,0,0,71,61
19280812,0,0,0,71,58
19280813,0,0,0,78,52
19280814,0,0,0,85,60
19280815,0,0,0,89,64
19280816,0,0,0,90,71
19280817,0,0,0,76,67
19280818,0,0,0,75,67
19280819,0.01,0,0,77,60
19280820,0,0,0,84,56
19280821,0.61,0,0,85,64
19280822,0,0,0,71,63
19280823,0,0,0,83,59
19280824,0.79,0,0,79,64
19280825,0,0,0,69,60
19280826,0,0,0,74,56
19280827,0,0,0,83,57
19280828,0,0,0,90,72
19280829,0,0,0,78,66
19280830,0.39,0,0,81,61
19280831,0,0,0,66,55
19280901,0,0,0,70,48
19280902,0,0,0,80,55
19280903,0,0,0,74,61
19280904,0,0,0,63,51
19280905,0,0,0,67,46
19280906,0,0,0,69,49
19280907,0.02,0,0,68,56
19280908,0,0,0,77,52
19280909,0,0,0,69,58
19280910,0,0,0,87,54
19280911,0,0,0,85,70
19280912,0.21,0,0,86,66
19280913,0,0,0,77,61
19280914,0,0,0,68,56
19280915,0.08,0,0,85,56
19280916,0,0,0,76,61
19280917,0,0,0,68,56
19280918,0,0,0,61,48
19280919,0.02,0,0,61,51
19280920,0.14,0,0,66,53
19280921,0.03,0,0,76,53
19280922,0,0,0,66,47
19280923,0.11,0,0,57,42
19280924,0,0,0,53,40
19280925,0.03,0,0,49,40
19280926,0,0,0,46,38
19280927,0.1,0,0,50,41
19280928,0.01,0,0,52,39
19280929,0,0,0,62,42
19280930,0,0,0,62,46
19281001,0,0,0,64,44
19281002,0,0,0,62,52
19281003,0,0,0,74,55
19281004,0,0,0,81,56
19281005,0.56,0,0,77,56
19281006,0.01,0,0,67,49
19281007,0,0,0,58,44
19281008,0.01,0,0,70,39
19281009,0.01,0,0,69,50
19281010,0,0,0,61,43
19281011,0,0,0,84,51
19281012,0,0,0,84,66
19281013,0.33,0,0,74,47
19281014,0,0,0,54,42
19281015,0,0,0,67,42
19281016,0.41,0,0,69,61
19281017,0.39,0,0,77,67
19281018,0.5,0,0,70,59
19281019,0.02,0,0,67,51
19281020,0,0,0,51,42
19281021,0,0,0,62,43
19281022,0,0,0,70,52
19281023,0.02,0,0,63,44
19281024,0.1,0,0,51,40
19281025,0.18,0,0,46,38
19281026,0,0,0,39,35
19281027,0.02,0,0,46,30
19281028,0.05,0,0,50,36
19281029,0.11,1,0.7,37,30
19281030,0,0,0.3,41,27
19281031,0,0,0,53,31
19281101,0,0,0,55,38
19281102,0.07,0,0,47,45
19281103,0.35,0,0,58,44
19281104,0,0,0,55,41
19281105,0,0,0,52,32
19281106,0.03,0,0,54,46
19281107,0,0,0,55,39
19281108,0.39,0,0.3,46,33
19281109,0,0,0,42,32
19281110,0.01,0,0,42,30
19281111,0,0,0,46,36
19281112,0.42,0,0,42,35
19281113,0,0,0,43,35
19281114,0,0,0,59,37
19281115,0,0,0,71,54
19281116,0.17,0,0,62,56
19281117,0.03,0,0,66,48
19281118,0.03,0,0,58,46
19281119,1.16,0,0,47,37
19281120,0,0,0,37,29
19281121,0.25,0,0.3,37,29
19281122,0.15,1,1.5,41,31
19281123,0.01,0,0.1,35,30
19281124,0,0,0,44,33
19281125,0.78,6,6,33,24
19281126,0.09,6,0.7,32,20
19281127,0,4,0.3,34,23
19281128,0.06,1,0,38,34
19281129,0,0,0,38,35
19281130,0.57,0,0,46,36
19281201,0,0,0,42,35
19281202,0.01,0,0,39,36
19281203,0.07,0,0,49,35
19281204,0.03,0,0,43,38
19281205,0.08,0,0,41,25
19281206,0,0,0,30,24
19281207,0,0,0,34,28
19281208,0.06,0,0.5,30,23
19281209,0,0,0,24,21
19281210,0,0,0,33,22
19281211,0,0,0,45,32
19281212,0,0,0,46,32
19281213,0,0,0,52,38
19281214,0,0,0,45,35
19281215,0.01,0,0,44,28
19281216,0,0,0,48,42
19281217,0.3,0,0,53,39
19281218,0.01,0,0,39,27
19281219,0.11,1,0.9,39,29
19281220,0.06,1,0.2,32,20
19281221,0,1,0.6,22,13
19281222,0,1,0,25,10
19281223,0,1,0,38,21
19281224,0,0,0,47,29
19281225,0,0,0,40,32
19281226,0,0,0,46,32
19281227,0,0,0,45,36
19281228,0.01,0,0.1,40,34
19281229,0.03,0,0.3,35,27
19281230,0,0,0,32,26
19281231,0,0,0,38,27
19290101,0.13,0,0.8,42,28
19290102,0.07,1,1.2,29,18
19290103,0.04,1,0,33,17
19290104,0.03,2,0.8,27,19
19290105,0.13,1,0,48,18
19290106,0.18,1,0.7,49,17
19290107,0.03,2,1,17,9
19290108,0,2,0,21,9
19290109,0.04,2,0.3,36,21
19290110,0.13,1,0.1,41,25
19290111,0.06,0,0.2,36,26
19290112,0.12,1,0.5,28,13
19290113,0.03,2,2,18,
19290114,0.13,2,0.5,12,-1
19290115,0.17,5,2.9,20,10
19290116,0,4,0,22,6
19290117,0.21,2,0.7,48,20
19290118,0.7,0,0,62,45
19290119,0.03,0,0,52,28
19290120,0,0,0,32,18
19290121,0,0,0,33,16
19290122,0.32,0,0,28,25
19290123,0.04,2,3,40,19
19290124,0,2,0,24,19
19290125,0.31,3,2.5,41,20
19290126,0,3,0,21,15
19290127,0,3,0,26,16
19290128,0.04,3,0.6,23,17
19290129,0.18,6,2.8,19,15
19290130,0.06,7,1.5,21,15
19290131,0.04,7,0.8,24,19
19290201,0.01,7,0.1,23,17
19290202,0.01,6,0,20,17
19290203,0.03,6,0.5,25,17
19290204,0.01,5,0.1,24,18
19290205,0,5,0,32,11
19290206,0.08,2,0.1,38,26
19290207,0.45,4,2.5,36,29
19290208,0.05,4,0.4,32,28
19290209,0.03,4,0.4,34,28
19290210,0.01,4,0.1,28,16
19290211,0.01,4,0.1,22,13
19290212,0.01,4,0.1,19,10
19290213,0,4,0,25,10
19290214,0.04,4,0.4,33,21
19290215,0,4,0.1,28,22
19290216,0,4,0,32,24
19290217,0,3,0,38,27
19290218,0,3,0,43,18
19290219,0.46,10,7.5,18,10
19290220,0.02,10,0.5,14,5
19290221,0.11,10,1,25,10
19290222,0,9,0,26,10
19290223,0,8,0,20,10
19290224,0,6,0,41,10
19290225,0,5,0,36,27
19290226,0.09,4,0,49,28
19290227,0,3,0,46,33
19290228,0.04,2,0.2,34,28
19290301,0,2,0,45,29
19290302,0.06,1,0.1,38,32
19290303,0,0,0,52,30
19290304,0.03,0,0,46,40
19290305,0.16,0,0,40,31
19290306,0.07,0,0,43,27
19290307,0.37,3,3.5,43,14
19290308,0,2,0.5,31,10
19290309,0.02,3,0.2,34,8
19290310,0,3,0,34,8
19290311,0,1,0,51,34
19290312,0,0,0,58,41
19290313,0.16,0,0,62,42
19290314,0.12,0,0,62,48
19290315,0,0,0,63,49
19290316,0.34,1,0.7,53,27
19290317,0,0,0,29,20
19290318,0,0,0,50,27
19290319,0.01,0,0,63,42
19290320,0.17,0,0,44,34
19290321,0,0,0,68,34
19290322,0.61,0,0,50,37
19290323,0.06,0,0,67,41
19290324,0,0,0,41,32
19290325,0.03,0,0,70,34
19290326,0,0,0,46,34
19290327,0,0,0,51,33
19290328,0.08,0,0,49,35
19290329,0,0,0,54,33
19290330,0.09,0,0,48,42
19290331,0.05,0,0,45,33
19290401,0.16,0,0.1,65,23
19290402,0,0,0,45,23
19290403,0.01,0,0,61,32
19290404,0.99,0,0,60,50
19290405,0.9,0,0,74,40
19290406,0.06,0,0,77,39
19290407,0.13,0,0,77,63
19290408,0.02,0,0,69,46
19290409,0,0,0,58,39
19290410,0.02,0,0.2,44,32
19290411,0.27,0,0,52,32
19290412,0.18,0,0,48,39
19290413,0.03,0,0,47,39
19290414,0,0,0,46,36
19290415,0.19,0,0,51,35
19290416,0.59,0,0,38,35
19290417,0.11,0,0,44,35
19290418,0.01,0,0,37,32
19290419,0,0,0,55,35
19290420,0.59,0,0,46,41
19290421,0.11,0,0,45,39
19290422,0,0,0,57,37
19290423,0,0,0,58,36
19290424,0,0,0,65,40
19290425,0.54,0,0,61,49
19290426,0.32,0,0,58,40
19290427,0,0,0,67,37
19290428,0.15,0,0,62,46
19290429,0.02,0,0,46,36
19290430,0.01,0,0,52,35
19290501,0,0,0,72,41
19290502,0.34,0,0,60,42
19290503,0.06,0,0,54,35
19290504,0,0,0,52,34
19290505,0.06,0,0,55,44
19290506,0.14,0,0,62,41
19290507,0.09,0,0,52,38
19290508,0,0,0,50,36
19290509,0,0,0,52,38
19290510,0,0,0,60,35
19290511,0.01,0,0,75,46
19290512,0.11,0,0,69,52
19290513,0,0,0,54,46
19290514,0.34,0,0,59,48
19290515,0.13,0,0,70,58
19290516,0.21,0,0,69,40
19290517,0,0,0,65,38
19290518,0.01,0,0,71,47
19290519,0.37,0,0,56,38
19290520,0,0,0,62,36
19290521,0.08,0,0,60,47
19290522,0,0,0,62,41
19290523,0,0,0,74,43
19290524,0.04,0,0,66,45
19290525,0,0,0,64,41
19290526,0,0,0,69,44
19290527,0,0,0,81,52
19290528,0.21,0,0,82,66
19290529,0,0,0,87,68
19290530,0,0,0,92,68
19290531,0,0,0,82,60
19290601,0,0,0,62,50
19290602,0,0,0,53,42
19290603,0,0,0,62,43
19290604,0,0,0,68,45
19290605,0.21,0,0,60,44
19290606,0,0,0,72,40
19290607,0.03,0,0,66,53
19290608,0,0,0,60,48
19290609,0,0,0,67,44
19290610,0,0,0,76,49
19290611,0,0,0,84,57
19290612,0.19,0,0,84,60
19290613,0.02,0,0,70,53
19290614,0.04,0,0,82,66
19290615,0,0,0,75,62
19290616,0,0,0,80,58
19290617,0,0,0,90,63
19290618,0,0,0,92,67
19290619,0,0,0,91,70
19290620,0,0,0,86,67
19290621,0.02,0,0,85,64
19290622,0,0,0,86,60
19290623,0,0,0,83,66
19290624,0,0,0,88,68
19290625,0.06,0,0,71,60
19290626,0,0,0,72,55
19290627,0,0,0,74,54
19290628,0.19,0,0,77,59
19290629,0,0,0,70,57
19290630,0,0,0,76,58
19290701,0.01,0,0,81,60
19290702,0.03,0,0,65,52
19290703,0,0,0,68,48
19290704,0.25,0,0,82,58
19290705,0,0,0,78,66
19290706,0.12,0,0,85,63
19290707,0.05,0,0,87,70
19290708,0,0,0,78,64
19290709,0.31,0,0,90,61
19290710,0,0,0,76,62
19290711,0,0,0,83,57
19290712,0,0,0,84,62
19290713,0.02,0,0,88,70
19290714,0.03,0,0,75,63
19290715,0,0,0,77,53
19290716,0,0,0,82,57
19290717,0,0,0,85,59
19290718,0.28,0,0,83,60
19290719,0,0,0,66,55
19290720,0,0,0,75,47
19290721,0,0,0,78,53
19290722,0,0,0,90,59
19290723,0.01,0,0,90,65
19290724,0,0,0,79,64
19290725,2.21,0,0,76,64
19290726,0,0,0,82,60
19290727,0,0,0,91,65
19290728,0.22,0,0,93,69
19290729,0,0,0,84,64
19290730,0,0,0,79,63
19290731,0,0,0,90,59
19290801,0.01,0,0,71,58
19290802,0,0,0,76,53
19290803,0.15,0,0,71,59
19290804,0.04,0,0,61,54
19290805,0,0,0,72,52
19290806,0,0,0,76,53
19290807,0,0,0,76,53
19290808,0.06,0,0,78,52
19290809,0,0,0,81,58
19290810,0,0,0,89,65
19290811,0.45,0,0,83,66
19290812,0,0,0,75,62
19290813,0,0,0,79,57
19290814,0.16,0,0,78,62
19290815,0,0,0,66,55
19290816,0.01,0,0,74,53
19290817,0,0,0,85,56
19290818,0,0,0,78,62
19290819,0,0,0,70,56
19290820,0,0,0,73,48
19290821,0,0,0,77,52
19290822,0,0,0,90,58
19290823,0.38,0,0,81,66
19290824,0,0,0,82,62
19290825,0,0,0,82,57
19290826,0.01,0,0,87,62
19290827,0,0,0,70,56
19290828,0,0,0,66,56
19290829,0.02,0,0,61,54
19290830,0.02,0,0,69,50
19290831,0,0,0,83,50
19290901,0,0,0,86,70
19290902,0,0,0,88,67
19290903,0,0,0,91,67
19290904,0,0,0,93,66
19290905,0,0,0,94,67
19290906,0,0,0,84,67
19290907,0,0,0,73,65
19290908,0.02,0,0,74,66
19290909,1.51,0,0,77,64
19290910,0.19,0,0,78,59
19290911,0,0,0,70,52
19290912,0,0,0,75,52
19290913,0.35,0,0,72,60
19290914,0,0,0,71,56
19290915,0,0,0,68,50
19290916,0,0,0,83,53
19290917,0.68,0,0,71,52
19290918,0,0,0,54,42
19290919,0,0,0,52,40
19290920,0,0,0,55,36
19290921,0,0,0,55,43
19290922,0,0,0,66,42
19290923,0,0,0,73,48
19290924,0,0,0,78,54
19290925,0,0,0,81,57
19290926,0,0,0,68,57
19290927,0.03,0,0,78,52
19290928,0,0,0,78,65
19290929,0.09,0,0,70,53
19290930,0,0,0,53,48
19291001,0,0,0,56,49
19291002,2,0,0,52,46
19291003,1.01,0,0,51,45
19291004,0,0,0,46,39
19291005,0,0,0,60,34
19291006,0,0,0,72,44
19291007,0.17,0,0,64,46
19291008,0.17,0,0,46,40
19291009,0,0,0,47,35
19291010,0,0,0,49,34
19291011,0,0,0,58,36
19291012,0.07,0,0,73,50
19291013,0,0,0,59,50
19291014,0,0,0,56,44
19291015,0,0,0,60,37
19291016,0,0,0,63,41
19291017,0,0,0,47,36
19291018,0,0,0,50,31
19291019,0,0,0,69,41
19291020,0,0,0,77,55
19291021,0,0,0,72,58
19291022,0.34,0,0,69,60
19291023,0,0,0,60,47
19291024,0.07,0,0,47,38
19291025,0,0,0,50,38
19291026,0,0,0,56,49
19291027,0,0,0,60,40
19291028,0,0,0,41,32
19291029,0,0,0,43,31
19291030,0.04,0,0,50,40
19291031,0,0,0,66,48
19291101,0.13,0,0,69,58
19291102,0.03,0,0,65,45
19291103,0,0,0,58,45
19291104,0.07,0,0,49,36
19291105,0,0,0,46,36
19291106,0,0,0,48,37
19291107,0,0,0,44,33
19291108,0.01,0,0,45,32
19291109,0,0,0,46,28
19291110,0.05,0,0,58,36
19291111,0.04,0,0,54,46
19291112,0,0,0,54,46
19291113,0.56,0,0,51,45
19291114,0.22,0,0,49,43
19291115,0.1,0,0,49,36
19291116,0,0,0,51,32
19291117,0.15,0,0,48,41
19291118,0.32,0,0,50,40
19291119,0,0,0,40,32
19291120,0,0,0,36,29
19291121,0.04,0,0.5,36,25
19291122,0,0,0,26,17
19291123,0,0,0,36,15
19291124,0.04,0,0.3,35,26
19291125,0,0,0.1,35,23
19291126,0,0,0,46,35
19291127,0.13,0,0,45,33
19291128,0.01,0,0.2,33,17
19291129,0.02,0,0.2,17,11
19291130,0,0,0,22,10
19291201,0,0,0,23,18
19291202,0.1,1,1,33,23
19291203,0.01,1,0,30,21
19291204,0.05,1,0.1,26,17
19291205,0,1,0.5,36,21
19291206,0,1,0,35,29
19291207,0.44,1,0,30,25
19291208,0.03,1,0,32,22
19291209,0,1,0.1,32,25
19291210,0.13,1,0.8,32,26
19291211,0.23,5,4,28,8
19291212,0.06,5,0,33,4
19291213,0.16,2,0,46,33
19291214,0.02,0,0,40,36
19291215,0.08,1,0.5,36,22
19291216,0,0,0,25,19
19291217,0.82,0,0,33,24
19291218,0.2,0,0.3,30,22
19291219,0.38,1,0,30,22
19291220,0,1,0.5,24,14
19291221,0.07,2,1,26,14
19291222,0.02,2,0.3,25,11
19291223,0.58,9,8,19,10
19291224,0.07,9,1.5,26,19
19291225,0,8,0,30,22
19291226,0,6,0,39,30
19291227,0,3,0,42,37
19291228,0,2,0,38,35
19291229,0.01,2,0.1,35,28
19291230,0.06,2,0.6,44,27
19291231,0,1,0,43,34
19300101,0.03,0,0,50,33
19300102,0.29,0,0,52,35
19300103,0.04,0,0,37,32
19300104,0,0,0.2,32,18
19300105,0,0,0,43,17
19300106,0,0,0,55,41
19300107,0.19,0,0,57,49
19300108,0.69,0,0,52,33
19300109,0.7,1,0.3,34,20
19300110,0.24,3,1.4,23,15
19300111,0,3,0,32,10
19300112,0.31,2,0,44,32
19300113,0.08,1,0,37,35
19300114,0.01,1,0,50,35
19300115,0,0,0,52,25
19300116,0.03,1,0.4,25,9
19300117,0.01,1,0,22,7
19300118,0.03,1,0.5,25,6
19300119,0,1,0,16,5
19300120,0.01,1,0.1,25,14
19300121,0.07,2,1.2,26,22
19300122,0.08,3,1,22,7
19300123,0,2,0,15,7
19300124,0.01,2,0,24,9
19300125,0.04,2,0.3,22,7
19300126,0,2,0.2,12,2
19300127,0.01,2,0.1,32,9
19300128,0.03,2,0.3,34,17
19300129,0,2,0,24,14
19300130,0,1,0,28,9
19300131,0.02,1,0.2,29,15
19300201,0.06,2,0.3,31,20
19300202,0.28,4,2.8,34,24
19300203,0.07,6,1.5,24,18
19300204,0.01,6,0.1,36,18
19300205,0.12,6,0.8,29,9
19300206,0.02,7,0.8,18,4
19300207,0.02,7,0.1,29,18
19300208,0,6,0,30,20
19300209,0.06,6,0.2,38,17
19300210,0.05,6,0.5,33,16
19300211,0.02,6,0.5,26,16
19300212,0.12,4,0,44,20
19300213,0,2,0,44,24
19300214,0.01,2,0.1,29,18
19300215,0,2,0,18,5
19300216,0.09,3,0.9,10,3
19300217,0,2,0,34,3
19300218,0,1,0,48,33
19300219,0,0,0,58,45
19300220,0,0,0,59,49
19300221,0,0,0,57,44
19300222,0,0,0,67,39
19300223,0.02,0,0,56,42
19300224,0,0,0,61,39
19300225,0.51,0,0,52,28
19300226,0.37,3,2.5,28,20
19300227,0.07,1,1.5,28,20
19300228,0,1,0,35,18
19300301,0.14,0,0,45,26
19300302,0.19,2,2.5,36,16
19300303,0.11,3,2.2,22,15
19300304,0.04,4,1.2,26,17
19300305,0.01,3,0.1,39,22
19300306,0,1,0,42,25
19300307,0.61,0,0,48,30
19300308,1.62,5,5.5,38,32
19300309,0,4,0,37,26
19300310,0,3,0,49,33
19300311,0.34,3,0,45,33
19300312,0.05,3,0.5,37,29
19300313,0.01,3,0.1,48,26
19300314,0,3,0,27,20
19300315,0,2,0,37,20
19300316,0.12,1,0,38,29
19300317,0.1,0,0,62,34
19300318,0.34,3,3,36,26
19300319,0.08,4,1,29,24
19300320,0.02,2,0,51,22
19300321,0,1,0.1,29,16
19300322,0,1,0,28,17
19300323,0,0,0,37,22
19300324,0.31,1,0.3,35,26
19300325,0.31,0,0,40,28
19300326,0.08,0,0.4,37,28
19300327,0,0,0.2,33,27
19300328,0.02,0,0.2,36,29
19300329,0.03,0,0,40,28
19300330,0.06,0,0.5,36,30
19300331,0,0,0,43,29
19300401,0.16,0,0,54,32
19300402,0.01,0,0.1,38,29
19300403,0.01,0,0,48,28
19300404,0,0,0,47,35
19300405,0,0,0,60,34
19300406,0.36,0,0,61,45
19300407,0.13,0,0,45,27
19300408,0.11,1,1.2,34,26
19300409,0,0,0,44,26
19300410,0,0,0,62,34
19300411,0,0,0,65,48
19300412,0,0,0,62,42
19300413,0,0,0,67,46
19300414,0,0,0,54,36
19300415,0,0,0,37,30
19300416,0,0,0,41,34
19300417,0.06,0,0,50,36
19300418,0.14,0,0,74,48
19300419,0.01,0,0,53,36
19300420,0,0,0,50,31
19300421,0.29,0,0,51,41
19300422,0.05,0,0,50,28
19300423,0.01,0,0.2,33,24
19300424,0.16,0,0.8,36,25
19300425,0.01,0,0,48,34
19300426,0,0,0,53,34
19300427,0,0,0,58,38
19300428,0,0,0,52,38
19300429,0,0,0,68,39
19300430,0,0,0,75,52
19300501,0.03,0,0,80,60
19300502,0.01,0,0,80,52
19300503,0,0,0,63,49
19300504,0,0,0,72,44
19300505,0,0,0,81,52
19300506,0,0,0,82,62
19300507,0.04,0,0,88,65
19300508,0,0,0,80,63
19300509,0,0,0,71,56
19300510,0,0,0,68,54
19300511,0,0,0,68,50
19300512,0.1,0,0,82,56
19300513,0,0,0,77,57
19300514,0.36,0,0,62,55
19300515,0.73,0,0,64,54
19300516,0.03,0,0,64,52
19300517,0,0,0,59,43
19300518,0.01,0,0,48,41
19300519,0.67,0,0,56,44
19300520,0,0,0,58,44
19300521,0.01,0,0,72,45
19300522,0,0,0,84,60
19300523,0,0,0,90,63
19300524,0.15,0,0,73,49
19300525,0.01,0,0,53,42
19300526,0.1,0,0,54,42
19300527,0,0,0,58,39
19300528,0.28,0,0,50,43
19300529,0,0,0,56,42
19300530,0,0,0,52,38
19300531,0,0,0,60,37
19300601,0,0,0,74,48
19300602,0,0,0,81,59
19300603,0,0,0,87,60
19300604,0,0,0,89,62
19300605,0,0,0,90,66
19300606,0.86,0,0,79,62
19300607,0,0,0,63,51
19300608,0,0,0,62,49
19300609,0.19,0,0,62,49
19300610,0.55,0,0,70,53
19300611,0,0,0,79,55
19300612,0,0,0,83,60
19300613,0,0,0,87,63
19300614,0,0,0,88,69
19300615,0,0,0,90,70
19300616,0.6,0,0,78,67
19300617,0.02,0,0,76,65
19300618,0.67,0,0,76,63
19300619,0.41,0,0,71,60
19300620,0,0,0,69,60
19300621,0,0,0,79,59
19300622,0,0,0,77,60
19300623,0,0,0,85,58
19300624,0.24,0,0,84,65
19300625,0,0,0,82,60
19300626,0.35,0,0,84,65
19300627,0.01,0,0,66,56
19300628,0,0,0,72,53
19300629,0,0,0,84,53
19300630,0.17,0,0,94,68
19300701,0,0,0,82,63
19300702,0,0,0,72,59
19300703,0,0,0,69,57
19300704,0,0,0,73,55
19300705,0.03,0,0,82,58
19300706,0.42,0,0,79,64
19300707,0,0,0,75,62
19300708,0,0,0,82,59
19300709,0.63,0,0,80,60
19300710,0,0,0,79,58
19300711,0.27,0,0,77,59
19300712,0,0,0,77,58
19300713,0.57,0,0,89,62
19300714,0,0,0,66,55
19300715,0,0,0,75,51
19300716,0,0,0,83,54
19300717,0,0,0,88,62
19300718,0,0,0,92,69
19300719,0,0,0,88,73
19300720,0,0,0,83,66
19300721,0,0,0,90,69
19300722,0.22,0,0,79,65
19300723,0,0,0,77,63
19300724,0,0,0,85,60
19300725,0,0,0,85,68
19300726,0.01,0,0,95,64
19300727,0,0,0,85,69
19300728,0,0,0,94,66
19300729,0,0,0,85,64
19300730,0,0,0,79,58
19300731,0,0,0,78,54
19300801,0,0,0,81,56
19300802,0,0,0,91,63
19300803,0,0,0,91,72
19300804,0.01,0,0,94,74
19300805,0,0,0,88,64
19300806,0,0,0,85,62
19300807,0,0,0,91,63
19300808,0.01,0,0,96,64
19300809,0,0,0,87,68
19300810,0,0,0,73,57
19300811,0.1,0,0,63,53
19300812,0,0,0,69,48
19300813,0,0,0,79,49
19300814,0,0,0,77,61
19300815,0,0,0,78,62
19300816,0,0,0,76,59
19300817,0,0,0,76,56
19300818,0,0,0,73,55
19300819,0.01,0,0,68,55
19300820,0,0,0,71,59
19300821,0,0,0,74,59
19300822,0,0,0,75,59
19300823,1.64,0,0,67,58
19300824,0.01,0,0,66,58
19300825,0.01,0,0,79,60
19300826,0,0,0,80,58
19300827,0,0,0,83,59
19300828,0.02,0,0,84,60
19300829,0.01,0,0,83,66
19300830,0,0,0,84,60
19300831,0.23,0,0,78,69
19300901,0.11,0,0,87,68
19300902,0,0,0,88,71
19300903,0,0,0,78,63
19300904,0,0,0,68,56
19300905,0,0,0,80,53
19300906,0.01,0,0,72,58
19300907,0,0,0,68,52
19300908,0,0,0,67,52
19300909,0,0,0,65,45
19300910,0,0,0,68,47
19300911,0,0,0,83,51
19300912,0,0,0,87,58
19300913,0,0,0,80,62
19300914,0.02,0,0,84,68
19300915,0,0,0,88,70
19300916,0.78,0,0,72,59
19300917,0,0,0,73,61
19300918,0,0,0,68,54
19300919,0,0,0,80,50
19300920,0,0,0,78,59
19300921,0,0,0,70,54
19300922,0,0,0,76,54
19300923,0,0,0,74,50
19300924,0,0,0,82,57
19300925,0.23,0,0,76,68
19300926,0.4,0,0,87,64
19300927,0,0,0,64,52
19300928,0,0,0,59,47
19300929,0,0,0,59,43
19300930,0,0,0,54,42
19301001,0,0,0,56,43
19301002,0.01,0,0,57,38
19301003,0,0,0,56,47
19301004,0,0,0,59,42
19301005,0,0,0,62,38
19301006,0,0,0,67,40
19301007,0,0,0,74,45
19301008,0.24,0,0,69,59
19301009,0.2,0,0,72,58
19301010,0,0,0,69,51
19301011,0,0,0,73,50
19301012,0,0,0,76,51
19301013,0,0,0,80,55
19301014,0,0,0,77,54
19301015,0,0,0,72,54
19301016,0,0,0,67,54
19301017,0.26,0,0,68,40
19301018,0.01,0,0,41,33
19301019,0,0,0,36,30
19301020,0,0,0,43,30
19301021,0,0,0,44,32
19301022,0,0,0,47,35
19301023,0,0,0,49,33
19301024,0.38,0,0,43,34
19301025,0.15,1,2.5,40,31
19301026,0,0,0,50,31
19301027,0.17,0,0,61,36
19301028,0.12,0,0,58,49
19301029,0,0,0,54,43
19301030,0,0,0,54,38
19301031,0.29,0,0,43,35
19301101,0.07,0,0.6,40,32
19301102,0,0,0,48,36
19301103,0,0,0,56,40
19301104,0,0,0,54,37
19301105,0,0,0,51,32
19301106,0.05,0,0.4,32,27
19301107,0,0,0.1,39,23
19301108,0,0,0,53,35
19301109,0,0,0,57,44
19301110,0,0,0,44,37
19301111,0,0,0,55,36
19301112,0,0,0,54,48
19301113,0,0,0,60,52
19301114,0,0,0,65,53
19301115,0,0,0,60,42
19301116,0.05,0,0,69,56
19301117,0.17,0,0,64,57
19301118,0,0,0,57,48
19301119,0,0,0,52,47
19301120,0,0,0,62,46
19301121,0,0,0,71,44
19301122,0,0,0,54,39
19301123,0,0,0,48,39
19301124,0,0,0,57,39
19301125,0.02,0,0,39,25
19301126,0.11,0,0,34,24
19301127,0.15,3,3.7,26,13
19301128,0.09,4,1.4,21,11
19301129,0,3,0,37,9
19301130,0.46,0,0,45,34
19301201,0.2,2,2.2,35,12
19301202,0,2,0.2,22,9
19301203,0,2,0,34,22
19301204,0.03,1,0,33,26
19301205,0,0,0,46,31
19301206,0.51,0,0,41,37
19301207,0.05,0,0,41,36
19301208,0.02,0,0,39,34
19301209,0,0,0,43,34
19301210,0,0,0,41,32
19301211,0.11,0,0,49,33
19301212,0.07,0,0,44,27
19301213,0,0,0,27,21
19301214,0.12,1,1.3,26,20
19301215,0.17,5,3.6,20,11
19301216,0,4,0.1,23,5
19301217,0,3,0,27,17
19301218,0,2,0,35,22
19301219,0.05,1,0.1,38,27
19301220,0.08,2,1,35,30
19301221,0.04,2,0.6,33,24
19301222,0,1,0,31,23
19301223,0.1,1,0.2,32,15
19301224,0.05,3,1.5,31,25
19301225,0,2,0,38,22
19301226,0.03,2,0.3,38,34
19301227,0,1,0,36,31
19301228,0,1,0,34,29
19301229,0.02,1,0.1,32,29
19301230,0.04,2,0.5,31,21
19301231,0.02,1,0,30,21
19310101,0.08,2,1.9,28,19
19310102,0,2,0,35,17
19310103,0,1,0,40,33
19310104,0,0,0,41,35
19310105,0.51,0,0.3,38,33
19310106,0.48,5,4.5,33,21
19310107,0.01,5,0.1,21,14
19310108,0,4,0,26,14
19310109,0.01,4,0.1,32,13
19310110,0,4,0,35,30
19310111,0.01,3,0,35,23
19310112,0.12,5,1.6,38,33
19310113,0.04,5,0.1,33,25
19310114,0.09,6,1.5,25,13
19310115,0.01,6,0.1,19,11
19310116,0,5,0,36,16
19310117,0,4,0,36,33
